Transaction_ID,Customer_ID,Date,Time,Store_ID,Store_Name,Product_ID,Product_Name,Category,Price,Quantity,Total Amount,Sex,Join_Date,Date_of_Birth
T-15585,2837,2022-01-05,20:29:32,S-100,中野店,P-002,酒B,アルコール,1053,3,3159,Women,2022-07-03,1990-04-26
T-13152,5404,2022-01-05,20:56:44,S-100,中野店,P-007,酒G,アルコール,1603,4,6412,Men,2022-05-11,2000-03-08
T-4859,3128,2022-01-05,19:49:13,S-100,中野店,P-009,酒I,アルコール,1310,4,5240,Women,2022-06-14,1990-10-23
T-2327,6782,2022-01-05,19:41:28,S-100,中野店,P-004,酒D,アルコール,527,4,2108,Men,2022-05-04,1990-12-12
T-10291,6986,2022-01-05,15:20:47,S-100,中野店,P-006,酒F,アルコール,912,3,2736,Women,2022-01-09,1970-04-04
T-17412,824,2022-01-05,20:05:40,S-100,中野店,P-015,酒O,アルコール,620,1,620,Women,2023-04-17,1970-06-12
T-20503,1627,2022-01-05,19:03:32,S-100,中野店,P-013,酒M,アルコール,490,2,980,Women,2022-01-04,1970-04-02
T-18597,6905,2022-01-05,19:21:58,S-100,中野店,P-020,酒T,アルコール,1776,2,3552,Women,2022-02-01,1980-05-15
T-5925,2296,2022-01-05,16:27:25,S-100,中野店,P-015,酒O,アルコール,1444,5,7220,Men,2022-04-06,1990-11-08
T-29768,2895,2022-01-05,13:11:01,S-100,中野店,P-012,酒L,アルコール,329,2,658,Men,2022-02-25,2000-03-09
T-26231,4662,2022-01-05,15:28:55,S-100,中野店,P-001,酒A,アルコール,429,4,1716,Women,2022-12-16,1980-04-07
T-27733,8120,2022-01-05,15:36:21,S-100,中野店,P-008,酒H,アルコール,1946,1,1946,Men,2022-11-25,1990-10-21
T-27753,5979,2022-01-05,20:17:17,S-100,中野店,P-004,酒D,アルコール,744,4,2976,Men,2022-10-23,1980-02-07
T-14599,4239,2022-01-05,16:05:13,S-100,中野店,P-013,酒M,アルコール,447,4,1788,Men,2023-12-23,1980-08-10
T-14806,8746,2022-01-05,17:26:36,S-100,中野店,P-008,酒H,アルコール,532,4,2128,Men,2022-04-06,1980-09-20
T-29886,5003,2022-01-05,11:33:06,S-100,中野店,P-013,酒M,アルコール,212,3,636,Women,2023-03-25,1990-03-21
T-9074,3685,2022-01-06,11:46:58,S-100,中野店,P-005,酒E,アルコール,1269,2,2538,Women,2022-11-22,1980-09-06
T-8031,8877,2022-01-06,12:43:21,S-100,中野店,P-024,酒X,アルコール,1110,1,1110,Men,2022-02-22,1980-11-14
T-2684,8282,2022-01-06,15:37:03,S-100,中野店,P-018,酒R,アルコール,431,5,2155,Men,2022-10-10,1990-06-27
T-26074,4807,2022-01-06,13:21:37,S-100,中野店,P-007,酒G,アルコール,1804,4,7216,Women,2022-08-18,1990-01-07
T-17242,7459,2022-01-06,16:19:40,S-100,中野店,P-021,酒U,アルコール,1556,5,7780,Women,2022-01-22,1970-01-11
T-28425,5164,2022-01-06,13:51:38,S-100,中野店,P-015,酒O,アルコール,609,1,609,Women,2023-08-01,1990-01-15
T-25888,7988,2022-01-06,14:03:58,S-100,中野店,P-018,酒R,アルコール,1572,3,4716,Women,2022-11-26,1990-02-08
T-6154,8943,2022-01-06,14:42:07,S-100,中野店,P-020,酒T,アルコール,1794,4,7176,Men,2023-06-16,1980-08-23
T-9121,5400,2022-01-06,12:09:44,S-100,中野店,P-019,酒S,アルコール,790,3,2370,Women,2022-04-11,1990-06-02
T-23284,9684,2022-01-06,15:04:34,S-100,中野店,P-010,酒J,アルコール,882,3,2646,Men,2022-01-19,1990-06-01
T-13033,8508,2022-01-06,19:38:08,S-100,中野店,P-020,酒T,アルコール,510,1,510,Women,2022-12-23,2000-03-28
T-22707,667,2022-01-06,18:57:27,S-100,中野店,P-003,酒C,アルコール,1711,2,3422,Women,2023-01-16,1990-10-13
T-10137,3449,2022-01-06,12:46:31,S-100,中野店,P-022,酒V,アルコール,1184,2,2368,Men,2022-11-26,1990-06-23
T-13996,5094,2022-01-06,15:55:32,S-100,中野店,P-014,酒N,アルコール,531,2,1062,Women,2022-02-07,1980-12-24
T-6776,6307,2022-01-06,18:02:04,S-100,中野店,P-018,酒R,アルコール,821,2,1642,Men,2022-03-26,1980-07-02
T-25402,2838,2022-01-06,11:36:40,S-100,中野店,P-004,酒D,アルコール,188,1,188,Men,2022-02-11,1980-12-05
T-27788,306,2022-01-06,11:51:46,S-100,中野店,P-021,酒U,アルコール,1740,2,3480,Women,2022-07-25,1990-12-22
T-27151,6919,2022-01-06,17:35:50,S-100,中野店,P-022,酒V,アルコール,750,1,750,Men,2022-08-25,1990-07-17
T-1546,5643,2022-01-06,13:37:21,S-100,中野店,P-021,酒U,アルコール,1258,1,1258,Men,2023-09-25,1990-07-10
T-4207,8503,2022-01-06,18:39:56,S-100,中野店,P-016,酒P,アルコール,1074,2,2148,Women,2023-04-28,1970-05-26
T-20218,5081,2022-01-06,18:18:57,S-100,中野店,P-004,酒D,アルコール,1833,4,7332,Women,2022-03-23,1990-02-24
T-27964,8020,2022-01-06,19:37:51,S-100,中野店,P-022,酒V,アルコール,118,2,236,Men,2023-08-01,1990-12-03
T-18587,7908,2022-01-06,12:57:06,S-100,中野店,P-009,酒I,アルコール,1782,5,8910,Men,2022-09-04,1980-11-01
T-27878,6501,2022-01-06,11:59:45,S-100,中野店,P-010,酒J,アルコール,1236,1,1236,Women,2022-07-05,2000-01-26
T-13568,1213,2022-01-06,20:42:15,S-100,中野店,P-014,酒N,アルコール,1132,3,3396,Men,2022-09-04,1990-08-21
T-7300,6526,2022-01-06,15:30:12,S-100,中野店,P-007,酒G,アルコール,612,3,1836,Men,2023-02-19,1970-04-16
T-18176,9613,2022-01-06,17:37:27,S-100,中野店,P-018,酒R,アルコール,1917,1,1917,Men,2022-09-19,1990-02-10
T-23313,9879,2022-01-06,13:38:40,S-100,中野店,P-002,酒B,アルコール,1026,3,3078,Women,2022-05-18,1990-11-27
T-21855,9832,2022-01-06,20:09:33,S-100,中野店,P-005,酒E,アルコール,939,3,2817,Women,2022-12-04,1980-03-24
T-13616,7045,2022-01-06,15:51:59,S-100,中野店,P-007,酒G,アルコール,518,5,2590,Men,2022-04-06,1990-03-09
T-26606,5707,2022-01-07,11:58:51,S-100,中野店,P-017,酒Q,アルコール,1620,2,3240,Women,2022-04-16,2000-01-18
T-12836,8703,2022-01-07,17:17:08,S-100,中野店,P-014,酒N,アルコール,1256,1,1256,Men,2023-03-03,1990-12-04
T-24613,7472,2022-01-07,15:00:23,S-100,中野店,P-007,酒G,アルコール,1864,2,3728,Women,2022-08-01,1990-10-07
T-27532,6322,2022-01-07,15:51:23,S-100,中野店,P-010,酒J,アルコール,463,4,1852,Women,2022-08-09,1990-09-21
T-10881,2665,2022-01-07,12:19:06,S-100,中野店,P-015,酒O,アルコール,1409,2,2818,Men,2022-09-14,1980-03-26
T-21084,686,2022-01-07,20:44:38,S-100,中野店,P-019,酒S,アルコール,1716,1,1716,Women,2023-06-01,1990-07-10
T-15627,3857,2022-01-07,11:25:54,S-100,中野店,P-007,酒G,アルコール,549,1,549,Women,2022-10-10,1980-04-18
T-11025,661,2022-01-07,17:39:02,S-100,中野店,P-024,酒X,アルコール,1087,2,2174,Women,2022-06-05,1990-04-11
T-29954,8370,2022-01-07,14:26:55,S-100,中野店,P-011,酒K,アルコール,526,4,2104,Women,2023-02-15,2000-03-07
T-13747,6046,2022-01-07,14:28:25,S-100,中野店,P-006,酒F,アルコール,806,2,1612,Women,2022-10-20,1990-02-20
T-19878,8018,2022-01-07,16:43:04,S-100,中野店,P-020,酒T,アルコール,731,2,1462,Women,2022-08-14,1990-12-05
T-37,6383,2022-01-07,16:45:04,S-100,中野店,P-024,酒X,アルコール,212,3,636,Women,2022-03-23,2000-06-19
T-25803,8874,2022-01-07,11:08:31,S-100,中野店,P-021,酒U,アルコール,669,5,3345,Women,2022-12-02,1990-05-06
T-17073,5660,2022-01-07,16:06:48,S-100,中野店,P-006,酒F,アルコール,659,5,3295,Men,2022-11-27,1990-01-15
T-28193,5595,2022-01-07,15:35:30,S-100,中野店,P-011,酒K,アルコール,990,2,1980,Men,2023-02-19,1990-03-20
T-5761,3784,2022-01-07,20:39:25,S-100,中野店,P-015,酒O,アルコール,509,1,509,Women,2022-10-12,1970-01-20
T-29464,2121,2022-01-07,17:03:13,S-100,中野店,P-016,酒P,アルコール,1799,5,8995,Men,2022-06-25,1990-11-03
T-15873,5513,2022-01-07,16:05:15,S-100,中野店,P-003,酒C,アルコール,664,3,1992,Women,2022-04-05,1990-07-04
T-12080,6269,2022-01-07,14:54:52,S-100,中野店,P-003,酒C,アルコール,1789,5,8945,Women,2022-08-05,1990-03-24
T-2902,7397,2022-01-07,17:50:16,S-100,中野店,P-020,酒T,アルコール,1972,2,3944,Women,2022-05-20,1990-05-25
T-25460,6618,2022-01-07,18:33:05,S-100,中野店,P-015,酒O,アルコール,156,1,156,Men,2022-02-15,2000-09-06
T-26651,2179,2022-01-07,17:52:30,S-100,中野店,P-008,酒H,アルコール,1599,5,7995,Women,2022-01-15,1990-04-22
T-4852,5021,2022-01-07,13:48:19,S-100,中野店,P-022,酒V,アルコール,1044,1,1044,Women,2022-01-24,1990-02-14
T-18361,9892,2022-01-07,14:01:38,S-100,中野店,P-019,酒S,アルコール,1314,3,3942,Women,2022-08-01,1980-03-23
T-5631,6578,2022-01-07,20:59:10,S-100,中野店,P-022,酒V,アルコール,1137,3,3411,Men,2022-08-08,1990-08-20
T-20646,3847,2022-01-07,11:43:44,S-100,中野店,P-024,酒X,アルコール,1428,5,7140,Women,2022-12-20,1990-02-04
T-14170,6683,2022-01-07,14:40:05,S-100,中野店,P-023,酒W,アルコール,903,5,4515,Women,2022-07-21,1990-10-26
T-24457,2283,2022-01-07,20:17:45,S-100,中野店,P-007,酒G,アルコール,1336,2,2672,Women,2022-03-19,1970-04-15
T-3033,9676,2022-01-07,19:32:39,S-100,中野店,P-007,酒G,アルコール,1606,2,3212,Women,2022-07-02,1980-03-02
T-216,4516,2022-01-07,14:52:58,S-100,中野店,P-001,酒A,アルコール,800,3,2400,Men,2022-06-02,1990-05-26
T-6936,8511,2022-01-07,17:10:44,S-100,中野店,P-003,酒C,アルコール,1096,5,5480,Women,2023-11-16,1980-10-01
T-16373,6930,2022-01-07,13:25:22,S-100,中野店,P-008,酒H,アルコール,1957,4,7828,Women,2022-02-21,1990-08-22
T-2605,1292,2022-01-07,15:20:18,S-100,中野店,P-002,酒B,アルコール,168,5,840,Men,2022-07-20,1970-02-02
T-26466,4525,2022-01-07,17:38:29,S-100,中野店,P-003,酒C,アルコール,1371,1,1371,Men,2022-06-07,1980-01-07
T-13317,5390,2022-01-07,13:58:18,S-100,中野店,P-008,酒H,アルコール,1527,3,4581,Men,2022-07-22,1980-03-06
T-9838,755,2022-01-07,19:50:35,S-100,中野店,P-010,酒J,アルコール,1217,1,1217,Women,2022-11-25,1990-06-11
T-9555,5892,2022-01-07,13:37:24,S-100,中野店,P-011,酒K,アルコール,247,4,988,Women,2022-10-02,1970-03-26
T-446,7640,2022-01-07,11:58:20,S-100,中野店,P-014,酒N,アルコール,869,3,2607,Men,2022-03-19,1990-05-23
T-12698,2919,2022-01-07,17:23:57,S-100,中野店,P-003,酒C,アルコール,1542,5,7710,Men,2022-02-08,1990-04-28
T-18150,4731,2022-01-07,16:36:04,S-100,中野店,P-013,酒M,アルコール,679,5,3395,Women,2022-01-24,1990-10-22
T-29702,9370,2022-01-07,12:55:47,S-100,中野店,P-010,酒J,アルコール,356,3,1068,Women,2023-10-03,1990-03-21
T-25525,8160,2022-01-07,13:04:00,S-100,中野店,P-009,酒I,アルコール,448,1,448,Women,2023-08-10,1990-09-25
T-4006,5702,2022-01-07,13:40:05,S-100,中野店,P-001,酒A,アルコール,1440,3,4320,Men,2023-06-28,1990-06-04
T-16488,9469,2022-01-07,15:47:29,S-100,中野店,P-021,酒U,アルコール,1766,5,8830,Men,2023-03-19,2000-09-10
T-9615,5042,2022-01-08,13:08:20,S-100,中野店,P-006,酒F,アルコール,1186,2,2372,Women,2023-08-01,1980-03-23
T-5111,1800,2022-01-08,20:21:59,S-100,中野店,P-015,酒O,アルコール,1168,1,1168,Women,2022-08-14,1990-04-15
T-1877,6774,2022-01-08,17:50:55,S-100,中野店,P-010,酒J,アルコール,1064,1,1064,Women,2022-09-16,1990-10-24
T-25408,186,2022-01-08,17:29:25,S-100,中野店,P-006,酒F,アルコール,1803,5,9015,Men,2022-09-19,1990-08-19
T-24920,2772,2022-01-08,14:41:50,S-100,中野店,P-016,酒P,アルコール,168,5,840,Men,2022-05-25,1980-02-28
T-11890,777,2022-01-08,19:59:41,S-100,中野店,P-022,酒V,アルコール,583,3,1749,Women,2022-06-15,1990-03-15
T-25443,7840,2022-01-08,14:19:29,S-100,中野店,P-020,酒T,アルコール,802,4,3208,Men,2022-01-22,1990-11-16
T-16068,4661,2022-01-08,17:59:53,S-100,中野店,P-012,酒L,アルコール,1765,1,1765,Men,2023-07-07,1980-03-02
T-17234,591,2022-01-08,11:52:58,S-100,中野店,P-017,酒Q,アルコール,687,3,2061,Women,2022-08-17,1990-07-13
T-28538,9133,2022-01-08,20:37:18,S-100,中野店,P-023,酒W,アルコール,1987,3,5961,Men,2022-03-16,1980-01-17
T-24801,1695,2022-01-08,12:19:56,S-100,中野店,P-017,酒Q,アルコール,1034,2,2068,Men,2022-02-14,1990-02-22
T-3618,1432,2022-01-08,11:22:57,S-100,中野店,P-001,酒A,アルコール,1259,5,6295,Women,2022-11-23,1980-11-26
T-12626,1035,2022-01-08,12:22:53,S-100,中野店,P-018,酒R,アルコール,1376,1,1376,Men,2022-12-28,2000-07-21
T-13834,5387,2022-01-08,11:29:26,S-100,中野店,P-023,酒W,アルコール,1253,2,2506,Men,2022-01-24,1990-04-09
T-11788,5850,2022-01-08,13:56:26,S-100,中野店,P-017,酒Q,アルコール,1015,2,2030,Men,2022-02-20,1990-07-17
T-23879,7590,2022-01-08,15:54:09,S-100,中野店,P-001,酒A,アルコール,1563,5,7815,Men,2022-08-13,1990-09-05
T-16685,8067,2022-01-08,12:48:33,S-100,中野店,P-002,酒B,アルコール,398,4,1592,Women,2022-03-24,1990-09-05
T-24363,4328,2022-01-08,19:47:39,S-100,中野店,P-004,酒D,アルコール,276,5,1380,Women,2022-10-24,1990-12-22
T-25082,5274,2022-01-08,14:42:34,S-100,中野店,P-010,酒J,アルコール,624,4,2496,Men,2022-07-16,2000-03-14
T-4847,2286,2022-01-08,15:01:00,S-100,中野店,P-012,酒L,アルコール,1271,4,5084,Men,2022-12-14,1990-12-08
T-14815,8344,2022-01-08,17:17:39,S-100,中野店,P-023,酒W,アルコール,913,1,913,Men,2022-07-04,1990-12-08
T-29801,2252,2022-01-08,15:40:46,S-100,中野店,P-020,酒T,アルコール,432,3,1296,Women,2023-11-17,1990-03-08
T-29088,4083,2022-01-08,17:07:38,S-100,中野店,P-003,酒C,アルコール,1353,5,6765,Women,2022-01-10,1970-05-06
T-7268,1227,2022-01-08,17:17:01,S-100,中野店,P-009,酒I,アルコール,739,3,2217,Women,2023-01-04,1990-12-12
T-14266,8029,2022-01-08,17:54:49,S-100,中野店,P-003,酒C,アルコール,1854,2,3708,Women,2023-06-21,1980-09-10
T-9487,1107,2022-01-08,16:29:17,S-100,中野店,P-003,酒C,アルコール,1788,3,5364,Men,2022-10-09,1980-06-24
T-29959,9060,2022-01-08,14:47:00,S-100,中野店,P-010,酒J,アルコール,776,3,2328,Women,2023-09-04,1980-08-23
T-26992,6900,2022-01-08,18:12:36,S-100,中野店,P-013,酒M,アルコール,1279,4,5116,Women,2022-11-18,1980-08-19
T-20188,7176,2022-01-08,14:01:24,S-100,中野店,P-012,酒L,アルコール,559,3,1677,Men,2022-05-07,2000-05-11
T-20628,8636,2022-01-08,11:20:55,S-100,中野店,P-019,酒S,アルコール,1648,3,4944,Women,2022-05-07,1990-04-14
T-557,7028,2022-01-08,13:58:16,S-100,中野店,P-013,酒M,アルコール,1977,4,7908,Men,2022-08-08,1990-07-13
T-2135,9593,2022-01-08,16:53:17,S-100,中野店,P-007,酒G,アルコール,1160,3,3480,Women,2023-07-27,1990-04-21
T-29352,8940,2022-01-08,15:05:39,S-100,中野店,P-003,酒C,アルコール,1295,4,5180,Men,2023-04-19,1990-04-24
T-21330,4610,2022-01-08,11:27:17,S-100,中野店,P-007,酒G,アルコール,222,5,1110,Men,2023-04-17,1980-09-05
T-14728,5706,2022-01-08,16:18:25,S-100,中野店,P-014,酒N,アルコール,837,3,2511,Men,2022-01-07,1980-06-19
T-11715,835,2022-01-08,14:32:02,S-100,中野店,P-024,酒X,アルコール,623,2,1246,Men,2022-03-26,1990-07-27
T-15064,8669,2022-01-08,13:22:34,S-100,中野店,P-018,酒R,アルコール,256,1,256,Women,2022-10-09,1980-12-28
T-16988,4750,2022-01-08,11:15:00,S-100,中野店,P-001,酒A,アルコール,440,2,880,Men,2022-10-21,1980-01-11
T-12447,4027,2022-01-08,19:52:48,S-100,中野店,P-019,酒S,アルコール,1316,2,2632,Women,2022-06-18,1980-07-16
T-17405,3965,2022-01-08,11:07:20,S-100,中野店,P-005,酒E,アルコール,981,3,2943,Women,2022-08-02,1990-01-22
T-20506,2709,2022-01-08,12:32:21,S-100,中野店,P-015,酒O,アルコール,421,3,1263,Women,2022-09-11,1970-03-28
T-16982,619,2022-01-08,17:11:17,S-100,中野店,P-006,酒F,アルコール,890,4,3560,Men,2022-10-11,1990-04-18
T-10323,7065,2022-01-08,12:41:05,S-100,中野店,P-008,酒H,アルコール,933,4,3732,Men,2022-10-22,2000-11-24
T-27303,9922,2022-01-08,19:07:12,S-100,中野店,P-022,酒V,アルコール,1633,5,8165,Men,2023-11-05,1990-03-05
T-10821,322,2022-01-08,18:20:07,S-100,中野店,P-011,酒K,アルコール,260,3,780,Men,2022-09-05,1990-06-12
T-22044,1719,2022-01-08,18:44:51,S-100,中野店,P-018,酒R,アルコール,131,4,524,Men,2022-07-23,1990-05-01
T-9061,5656,2022-01-08,17:22:49,S-100,中野店,P-022,酒V,アルコール,137,3,411,Men,2022-02-20,1990-02-27
T-8474,3847,2022-01-09,14:24:30,S-100,中野店,P-012,酒L,アルコール,878,4,3512,Men,2022-02-26,1990-01-21
T-3554,9903,2022-01-09,14:04:28,S-100,中野店,P-019,酒S,アルコール,660,5,3300,Women,2023-11-11,1990-08-07
T-25669,146,2022-01-09,11:31:48,S-100,中野店,P-002,酒B,アルコール,1552,5,7760,Men,2022-08-18,1990-11-19
T-5884,1126,2022-01-09,13:36:02,S-100,中野店,P-010,酒J,アルコール,432,1,432,Men,2023-10-22,1980-09-01
T-26705,5894,2022-01-09,18:54:49,S-100,中野店,P-007,酒G,アルコール,1757,1,1757,Women,2023-07-12,1990-01-14
T-11197,2182,2022-01-09,12:18:12,S-100,中野店,P-006,酒F,アルコール,374,3,1122,Women,2022-02-16,1990-06-02
T-21361,5956,2022-01-09,16:26:28,S-100,中野店,P-006,酒F,アルコール,537,5,2685,Women,2022-04-03,1990-11-28
T-29925,2823,2022-01-09,16:43:09,S-100,中野店,P-011,酒K,アルコール,679,4,2716,Women,2023-11-01,1990-05-23
T-27081,8168,2022-01-09,11:39:45,S-100,中野店,P-004,酒D,アルコール,491,1,491,Women,2023-10-16,1990-07-28
T-25169,2205,2022-01-09,17:19:45,S-100,中野店,P-022,酒V,アルコール,384,4,1536,Women,2023-02-26,1970-09-28
T-7798,4207,2022-01-09,14:04:08,S-100,中野店,P-002,酒B,アルコール,956,4,3824,Men,2023-09-07,1980-12-03
T-22185,1879,2022-01-09,19:04:56,S-100,中野店,P-017,酒Q,アルコール,1515,5,7575,Men,2022-07-12,1980-03-21
T-28947,5849,2022-01-09,16:18:15,S-100,中野店,P-019,酒S,アルコール,1778,4,7112,Men,2022-02-13,1980-01-19
T-16104,3950,2022-01-09,13:31:22,S-100,中野店,P-009,酒I,アルコール,643,1,643,Men,2023-06-07,1990-03-01
T-13058,1449,2022-01-09,12:18:53,S-100,中野店,P-012,酒L,アルコール,1097,5,5485,Men,2022-12-15,1980-07-04
T-11486,327,2022-01-09,17:02:14,S-100,中野店,P-004,酒D,アルコール,1924,1,1924,Men,2022-06-12,1990-07-03
T-2944,5778,2022-01-09,16:16:25,S-100,中野店,P-008,酒H,アルコール,670,4,2680,Men,2023-01-02,1990-12-18
T-27147,5042,2022-01-09,15:33:58,S-100,中野店,P-002,酒B,アルコール,1652,2,3304,Men,2022-10-02,1990-12-18
T-29428,2338,2022-01-09,18:22:06,S-100,中野店,P-023,酒W,アルコール,1738,1,1738,Women,2022-04-12,1990-05-25
T-2271,5064,2022-01-09,11:40:08,S-100,中野店,P-015,酒O,アルコール,691,5,3455,Men,2022-10-14,1990-06-24
T-24516,7461,2022-01-09,20:55:22,S-100,中野店,P-018,酒R,アルコール,462,4,1848,Women,2022-06-17,1990-10-24
T-24465,250,2022-01-09,14:50:23,S-100,中野店,P-018,酒R,アルコール,1739,3,5217,Women,2022-04-11,1970-08-12
T-27469,1742,2022-01-09,12:52:38,S-100,中野店,P-001,酒A,アルコール,305,4,1220,Men,2022-10-15,1990-03-08
T-26228,1720,2022-01-09,18:06:39,S-100,中野店,P-005,酒E,アルコール,208,3,624,Women,2022-11-21,2000-03-04
T-6053,1282,2022-01-09,13:19:04,S-100,中野店,P-013,酒M,アルコール,240,1,240,Women,2022-04-03,1990-10-19
T-19386,8009,2022-01-09,11:12:43,S-100,中野店,P-012,酒L,アルコール,124,2,248,Men,2022-01-11,1990-05-22
T-26479,748,2022-01-09,20:18:29,S-100,中野店,P-009,酒I,アルコール,827,3,2481,Women,2023-12-16,2000-05-17
T-11009,8523,2022-01-09,13:27:48,S-100,中野店,P-020,酒T,アルコール,121,2,242,Men,2022-02-15,1980-06-14
T-6488,1911,2022-01-09,11:12:11,S-100,中野店,P-006,酒F,アルコール,1872,3,5616,Men,2022-12-03,1990-05-20
T-24271,426,2022-01-09,12:43:54,S-100,中野店,P-014,酒N,アルコール,1255,3,3765,Men,2022-03-18,1990-11-26
T-12365,5633,2022-01-09,13:44:53,S-100,中野店,P-005,酒E,アルコール,1546,1,1546,Women,2022-07-03,1980-11-26
T-26535,5119,2022-01-09,17:40:58,S-100,中野店,P-023,酒W,アルコール,1234,5,6170,Men,2023-07-01,1990-02-23
T-11371,6707,2022-01-09,13:57:07,S-100,中野店,P-003,酒C,アルコール,1321,1,1321,Women,2022-09-06,1990-04-14
T-19200,1148,2022-01-09,11:27:00,S-100,中野店,P-018,酒R,アルコール,666,3,1998,Women,2022-02-25,1970-04-28
T-21861,587,2022-01-09,14:44:54,S-100,中野店,P-007,酒G,アルコール,999,4,3996,Men,2022-12-20,1990-05-25
T-24575,2507,2022-01-10,15:47:36,S-100,中野店,P-007,酒G,アルコール,1416,4,5664,Men,2022-02-05,1990-11-21
T-7838,5407,2022-01-10,14:33:05,S-100,中野店,P-005,酒E,アルコール,1759,5,8795,Men,2022-06-07,1980-01-16
T-29598,5313,2022-01-10,16:06:18,S-100,中野店,P-013,酒M,アルコール,516,3,1548,Men,2022-11-04,1990-06-07
T-9386,5491,2022-01-10,19:32:26,S-100,中野店,P-021,酒U,アルコール,579,3,1737,Men,2023-09-08,1980-04-07
T-13978,9126,2022-01-10,13:08:20,S-100,中野店,P-022,酒V,アルコール,1930,4,7720,Men,2023-12-01,1990-05-14
T-28279,3636,2022-01-10,14:02:40,S-100,中野店,P-005,酒E,アルコール,1310,4,5240,Women,2022-11-20,1980-07-23
T-12956,9938,2022-01-10,20:00:19,S-100,中野店,P-017,酒Q,アルコール,208,4,832,Women,2022-08-16,1990-12-06
T-29413,8165,2022-01-10,13:29:17,S-100,中野店,P-009,酒I,アルコール,1557,2,3114,Men,2022-01-09,2000-07-08
T-9893,6542,2022-01-10,18:48:50,S-100,中野店,P-011,酒K,アルコール,958,4,3832,Women,2022-01-19,2000-12-13
T-4598,9532,2022-01-10,17:09:12,S-100,中野店,P-015,酒O,アルコール,470,1,470,Women,2023-08-25,1990-04-24
T-5452,8008,2022-01-10,11:56:51,S-100,中野店,P-019,酒S,アルコール,1741,2,3482,Men,2022-06-17,1990-05-24
T-19028,3053,2022-01-10,18:44:41,S-100,中野店,P-010,酒J,アルコール,1115,5,5575,Men,2022-05-09,1980-09-27
T-20565,7468,2022-01-10,18:28:19,S-100,中野店,P-022,酒V,アルコール,662,2,1324,Men,2022-08-19,2000-07-14
T-26408,9340,2022-01-10,20:40:15,S-100,中野店,P-021,酒U,アルコール,161,2,322,Men,2022-03-01,1980-10-01
